trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
71565	15504	1	0	3	3	1	5	0.0	3	2014	11	1	6	9.5	67	1	0	1	5869	1.408888889	0.5083333329999999	0.1938888889999999	0.25	0.0	0.0	0	0.359166667	0.0	1.06	10.5	0.518948
71626	15515	2	1	4	3	2	5	0.0	3	2014	11	1	6	21.0	5	0	0	1	2322	0.6597222220000001	0.194722222	0.073055556	0.0	0.239166667	0.183333333	1	0.18	0.0	0.58	0.0	0.226852
71685	15532	0	0	4	3	1	1	1.0	3	2014	11	2	7	11.5	41	1	1	2	2070	0.563333333	0.1694444439999999	0.123055556	0.0	0.186111111	0.0	0	0.128888889	1.5	0.4	0.0	0.0366379
71688	15532	2	0	4	3	1	5	0.0	3	2014	11	2	7	11.5	10	1	0	2	2070	0.563333333	0.1694444439999999	0.123055556	0.0	0.186111111	0.0	0	0.128888889	0.0	0.4	0.0	0.0366379
71694	15534	0	1	3	3	1	4	1.0	3	2014	11	2	7	20.0	25	1	1	1	2833	0.7225	0.22	0.230833333	0.0	0.147777778	0.0	0	0.206111111	1.5	0.54	0.0	0.528302
71729	15546	1	0	3	4	1	1	1.0	3	2014	11	4	2	6.666666667	24	0	1	1	16283	3.746666667	1.223333333	0.169166667	0.2166666669999999	0.247777778	0.283333333	2	0.8422222220000001	5.1	2.72	0.0	0.510554
71735	15547	0	1	3	5	6	1	1.0	3	2014	11	4	2	15.5	50	1	1	0	6573	1.6280555559999998	0.5605555560000001	0.2216666669999999	0.0	0.688333333	0.078333333	1	0.366388889	3.0	1.15	0.0	0.238817
71746	15549	0	2	1	5	1	1	1.0	3	2014	11	4	2	12.0	38	1	1	1	280	0.109166667	0.049166667	0.0580555559999999	0.0	0.014722222	0.0	0	0.023055556	1.5	0.07	0.0	0.0120482
71748	15549	0	4	4	5	1	1	1.0	3	2014	11	4	2	15.0	38	1	1	1	2758	0.799444444	0.267777778	0.1772222219999999	0.0	0.283333333	0.0	0	0.140555556	1.5	0.53	0.0	0.140316
71785	15552	0	0	3	4	6	1	1.0	3	2014	11	4	2	7.5	37	0	0	0	2434	0.5347222220000001	0.148055556	0.070833333	0.0	0.333333333	0.0	0	0.129722222	1.5	0.34	0.0	0.3426119999999999
71790	15553	0	1	1	5	6	1	1.0	3	2014	11	4	2	19.5	28	0	1	0	1110	0.309166667	0.134722222	0.1041666669999999	0.0	0.120833333	0.0	0	0.192222222	1.5	0.34	0.0	0.7369939999999999
71810	15559	1	0	4	3	1	5	0.0	3	2014	11	4	2	12.0	85	0	0	1	18674	4.7136111110000005	1.470277778	0.455	0.283333333	0.4477777779999999	0.2022222219999999	2	0.510277778	0.0	2.85	0.0	0.227001
71836	15565	1	2	1	3	6	2	0.0	3	2014	11	5	3	16.0	16	1	0	0	1298	0.3383333329999999	0.12	0.111111111	0.0	0.183333333	0.0	0	0.121388889	0.0	0.25	10.5	0.4439359999999999
71853	15569	1	2	4	3	1	1	1.0	3	2014	11	5	3	22.0	29	1	1	1	10573	2.4675	0.897222222	0.2022222219999999	0.316666667	0.112777778	0.110833333	1	0.6980555559999999	4.1	2.03	0.0	0.409471
71856	15571	0	0	3	2	6	1	1.0	3	2014	11	5	3	9.0	29	1	1	0	1394	0.401944444	0.203055556	0.113611111	0.0	0.15	0.0	0	0.134166667	1.5	0.37	0.0	0.204969
71861	15571	1	1	3	4	6	1	1.0	3	2014	11	5	3	17.0	32	0	0	0	1700	0.4719444439999999	0.131388889	0.2469444439999999	0.0	0.166666667	0.0	0	0.161944444	1.5	0.45	0.0	0.0909091
71873	15575	0	3	4	1	1	1	1.0	3	2014	11	6	4	15.66666667	53	1	1	1	7016	1.820833333	0.622777778	0.280555556	0.3	0.0	0.15	1	0.5375	1.5	1.46	0.0	0.734884
71880	15576	1	0	2	4	1	1	1.0	3	2014	11	6	4	10.0	47	0	1	1	1423	0.346111111	0.0975	0.136388889	0.0	0.123333333	0.0	0	0.0886111109999999	1.5	0.25	0.0	0.4514109999999999
71889	15579	1	1	1	1	2	1	1.0	3	2014	11	6	4	7.0	37	0	1	1	974	0.281666667	0.1155555559999999	0.188333333	0.016666667	0.0	0.0	0	0.126388889	2.4	0.25	10.5	0.410989
71908	15583	1	0	4	3	1	1	1.0	3	2014	11	6	4	17.03333333	43	0	1	1	1415	0.346388889	0.1005555559999999	0.2663888889999999	0.0	0.0388888889999999	0.0	0	0.0866666669999999	1.5	0.25	0.0	0.00320513
71911	15584	0	0	4	3	6	5	0.0	3	2014	11	6	4	11.5	86	1	1	0	3246	0.915	0.3575	0.148055556	0.0	0.233333333	0.0	0	0.181666667	0.0	0.56	0.0	0.1834859999999999
71954	15593	0	7	4	3	2	1	1.0	3	2014	11	7	5	18.83333333	48	1	1	1	1390	0.3469444439999999	0.098055556	0.207777778	0.0	0.1166666669999999	0.0	0	0.103888889	1.5	0.23	0.0	0.101604
71984	15594	1	3	4	3	1	3	0.0	3	2014	11	7	5	18.75	14	0	0	2	2328	0.8652777779999999	0.304166667	0.090277778	0.05	0.113611111	0.15	1	0.198333333	1.25	0.65	0.0	0.329132
72024	15601	0	0	4	1	1	1	1.0	3	2014	11	7	5	8.0	54	1	1	2	8368	2.143888889	0.6919444440000001	0.168611111	0.0	0.816666667	0.1	1	0.379722222	3.0	1.58	0.0	0.467447
72030	15602	0	0	4	1	1	1	1.0	3	2014	11	7	5	8.0	27	0	1	2	3563	0.905555556	0.311111111	0.109444444	0.0	0.323333333	0.0	0	0.180555556	1.5	0.69	0.0	0.309231
72040	15605	0	1	3	4	6	1	1.0	3	2014	11	7	5	16.5	40	0	0	0	4097	0.988055556	0.290555556	0.143888889	0.1166666669999999	0.0	0.166666667	1	0.225833333	3.4	0.62	0.0	0.542435
72076	15614	1	1	3	1	1	1	1.0	3	2014	11	7	5	17.5	49	0	0	1	7699	1.875833333	0.601944444	0.0461111109999999	0.3833333329999999	0.194444444	0.355555556	3	0.459722222	4.7	1.87	0.0	0.4670689999999999
72079	15615	0	1	1	5	6	5	0.0	3	2014	11	8	6	9.25	60	1	0	0	1138	0.293055556	0.081388889	0.156111111	0.0	0.059444444	0.0	0	0.07	0.0	0.22	0.0	0.0833333
72081	15616	0	0	4	3	1	1	1.0	3	2014	11	8	6	12.0	54	0	1	2	4902	1.546111111	0.4977777779999999	0.1744444439999999	0.0	0.439722222	0.0777777779999999	1	0.328055556	3.0	1.12	0.0	0.143946
72098	15619	2	0	1	2	6	1	1.0	3	2014	11	8	6	10.0	28	0	1	0	1582	0.403055556	0.143333333	0.1155555559999999	0.0	0.126388889	0.0	0	0.131944444	1.5	0.29	10.5	0.583158
72124	15625	0	3	4	3	1	1	0.0	3	2014	11	8	6	15.83333333	52	1	1	1	2459	0.5625	0.172777778	0.075555556	0.0	0.2166666669999999	0.0	0	0.166944444	0.0	0.44	0.0	0.440932
72127	15626	0	0	3	3	6	1	1.0	3	2014	11	8	6	11.0	56	1	1	0	2735	0.934166667	0.383055556	0.101944444	0.033333333	0.239166667	0.1	1	0.341111111	3.0	0.97	0.0	0.434853
72134	15629	0	0	4	3	1	1	1.0	3	2014	11	8	6	16.0	59	1	1	1	3816	0.8452777779999999	0.298333333	0.070833333	0.0	0.195277778	0.0	0	0.2163888889999999	1.5	0.66	0.0	0.369705
72135	15629	0	2	4	3	1	1	1.0	3	2014	11	8	6	17.16666667	59	1	1	1	4047	0.905555556	0.326944444	0.112777778	0.0	0.2666666669999999	0.0	0	0.214722222	1.5	0.69	0.0	0.505821
72142	15631	0	0	3	3	6	4	1.0	3	2014	11	8	6	11.0	26	0	1	0	7605	1.845555556	0.606944444	0.128888889	0.2166666669999999	0.213888889	0.133333333	1	0.491666667	3.1	1.24	10.5	0.731073
72145	15632	1	1	3	1	6	1	1.0	3	2014	11	8	6	15.66666667	45	1	0	0	2030	0.515833333	0.210555556	0.109722222	0.0	0.218611111	0.0	0	0.155833333	1.5	0.38	0.0	0.320856
72149	15634	0	2	3	3	1	1	1.0	3	2014	11	9	7	13.0	54	1	1	2	12513	2.984722222	1.022222222	0.2725	0.3833333329999999	0.0	0.083333333	1	0.8141666670000001	2.8	2.24	0.0	0.458547
72185	15641	2	1	4	3	6	5	0.0	3	2014	11	9	7	13.0	5	0	0	0	7590	1.813611111	0.576944444	0.161944444	0.366666667	0.132222222	0.2372222219999999	2	0.454722222	0.0	1.3	0.0	0.409896
72205	15648	1	0	3	3	6	1	1.0	3	2014	11	9	7	11.0	38	0	1	0	10805	2.52	0.8844444440000001	0.226666667	0.433333333	0.0	0.1	1	0.623611111	4.4	1.71	0.0	0.367929
72206	15648	1	1	3	3	6	1	1.0	3	2014	11	9	7	16.0	38	0	1	0	10805	2.51	0.873055556	0.2216666669999999	0.416666667	0.0	0.133333333	1	0.616944444	4.4	1.68	0.0	0.464656
72208	15648	2	1	3	3	6	5	0.0	3	2014	11	9	7	16.0	5	1	0	0	10805	2.51	0.873055556	0.2216666669999999	0.416666667	0.0	0.133333333	1	0.616944444	0.0	1.68	0.0	0.464656
72230	15652	4	0	4	2	2	3	0.0	3	2014	11	10	1	8.0	12	1	0	2	2562	0.674722222	0.2225	0.235277778	0.0	0.0891666669999999	0.1175	1	0.145	0.0	0.39	0.0	0.2068969999999999
72256	15659	0	4	3	3	6	1	1.0	3	2014	11	10	1	20.0	49	0	0	0	3927	0.989722222	0.2819444439999999	0.126111111	0.0	0.221111111	0.0	0	0.181388889	1.5	0.63	0.0	0.122511
72264	15661	1	1	3	4	6	1	1.0	3	2014	11	10	1	21.0	53	1	0	0	5642	1.391388889	0.429444444	0.158611111	0.0	0.384444444	0.0	0	0.318333333	1.5	0.91	0.0	0.5602090000000001
72268	15662	1	0	4	2	1	1	1.0	3	2014	11	10	1	7.75	44	1	1	1	2671	0.627222222	0.2094444439999999	0.123611111	0.0	0.373333333	0.13	1	0.141944444	3.0	0.42	0.0	0.129159
72272	15662	3	1	3	2	1	3	0.0	3	2014	11	10	1	15.25	14	1	0	1	2671	0.653611111	0.213333333	0.135555556	0.0	0.2975	0.2166666669999999	1	0.153888889	0.0	0.44	0.0	0.218412
72297	15667	1	0	3	3	1	5	0.0	3	2014	11	10	1	12.0	72	1	0	1	7777	1.888055556	0.645	0.228055556	0.283333333	0.0	0.0	0	0.317222222	0.0	1.31	0.0	0.24606
72299	15668	0	0	3	3	1	5	0.0	3	2014	11	10	1	7.0	61	1	1	1	3298	0.8141666670000001	0.2875	0.0252777779999999	0.0	0.229166667	0.1575	1	0.214722222	0.0	0.64	0.0	0.2432079999999999
72306	15669	2	0	3	2	2	3	0.0	3	2014	11	10	1	7.333333333	11	0	0	1	2393	0.614722222	0.1925	0.26	0.0	0.062222222	0.0	0	0.1186111109999999	0.0	0.34	0.0	0.100703
72320	15671	0	3	4	2	1	1	1.0	3	2014	11	11	2	15.0	48	0	1	1	4553	1.107777778	0.364722222	0.128333333	0.0	0.438888889	0.0	0	0.180833333	1.5	0.7	0.0	0.1290319999999999
72321	15671	0	4	4	2	1	1	1.0	3	2014	11	11	2	16.5	48	0	1	1	4553	1.016666667	0.272222222	0.194166667	0.0	0.361111111	0.0	0	0.186944444	1.5	0.71	0.0	0.166419
72398	15685	1	1	4	1	5	1	1.0	3	2014	11	11	2	23.0	51	1	1	2	9110	2.1983333330000003	0.6525	0.0608333329999999	0.0	0.657222222	0.082777778	1	0.353055556	3.0	2.7	0.0	0.1856809999999999
72419	15691	0	4	4	3	6	1	1.0	3	2014	11	12	3	18.0	27	1	0	0	5567	1.291111111	0.432222222	0.2463888889999999	0.0	0.4633333329999999	0.061388889	1	0.324722222	3.0	1.05	0.0	0.179641
72421	15691	1	1	4	5	6	1	1.0	3	2014	11	12	3	11.0	29	0	0	0	1548	0.449722222	0.150833333	0.2044444439999999	0.0	0.080555556	0.0	0	0.105833333	1.5	0.37	0.0	0.0787402
72429	15693	1	3	4	3	1	4	1.0	3	2014	11	12	3	19.08333333	47	0	1	1	1614	0.405277778	0.119444444	0.136666667	0.0	0.111111111	0.0	0	0.1255555559999999	1.5	0.32	0.0	0.358407
72438	15693	4	2	3	3	1	5	0.0	3	2014	11	12	3	15.5	6	0	0	1	1614	0.405277778	0.119444444	0.136666667	0.0	0.121944444	0.0	0	0.118888889	0.0	0.31	0.0	0.341121
72469	15700	0	4	4	4	1	1	1.0	3	2014	11	12	3	21.16666667	24	0	1	2	19447	4.691944444	1.4275	0.4708333329999999	0.8	0.0	0.183333333	1	0.7919444440000001	5.7	3.44	0.0	0.330761
72493	15703	0	3	4	3	1	1	1.0	3	2014	11	12	3	18.75	43	1	0	1	2949	0.7252777779999999	0.211666667	0.210833333	0.0	0.15	0.0	0	0.150833333	1.5	0.49	0.0	0.1362799999999999
72528	15709	0	2	4	3	2	1	1.0	3	2014	11	13	4	18.33333333	54	1	1	2	4293	1.063333333	0.2894444439999999	0.188333333	0.1	0.130555556	0.1166666669999999	1	0.2175	4.0	0.71	0.0	0.112388
72532	15710	0	2	2	5	6	4	1.0	3	2014	11	13	4	16.5	44	1	0	0	2748	0.769444444	0.186111111	0.2119444439999999	0.0	0.261944444	0.0	0	0.2188888889999999	1.5	0.56	0.0	0.5342640000000001
72561	15714	1	1	4	2	2	5	0.0	3	2014	11	13	4	8.916666667000001	39	1	1	2	1309	0.33	0.095	0.145277778	0.0	0.061666667	0.0	0	0.069166667	0.0	0.18	0.0	0.1084339999999999
72568	15715	1	0	1	2	6	1	1.0	3	2014	11	13	4	8.5	38	0	0	0	547	0.141666667	0.047222222	0.1222222219999999	0.0	0.0119444439999999	0.0	0	0.061944444	1.5	0.13	0.0	0.0538117
72580	15717	0	3	4	2	1	1	1.0	3	2014	11	13	4	16.0	42	1	1	2	980	0.4175	0.1216666669999999	0.227777778	0.0	0.1	0.0	0	0.113611111	1.5	0.31	0.0	0.0806846
72584	15717	2	1	4	2	1	3	0.0	3	2014	11	13	4	16.33333333	15	0	0	2	980	0.415277778	0.1180555559999999	0.215277778	0.0	0.083333333	0.0	0	0.108333333	0.0	0.3	0.0	0.105128
72596	15718	2	1	4	5	1	3	0.0	3	2014	11	13	4	15.5	11	0	0	1	6210	1.519166667	0.438055556	0.383888889	0.133333333	0.0	0.0	0	0.355277778	0.75	1.13	0.0	0.4042219999999999
72614	15725	0	0	4	4	6	5	0.0	3	2014	11	13	4	11.75	61	1	0	0	3606	0.855833333	0.301111111	0.152222222	0.283333333	0.0	0.0	0	0.333333333	0.0	0.76	10.5	0.74
72618	15726	1	0	3	1	6	1	1.0	3	2014	11	13	4	6.0	30	1	1	0	16439	3.945	1.254444444	0.379166667	0.4	0.0	0.0	0	0.723333333	4.0	2.46	0.0	0.261521
72620	15727	0	0	4	1	1	1	1.0	3	2014	11	14	5	22.5	49	0	1	2	2045	0.443055556	0.148611111	0.078888889	0.0	0.111666667	0.0	0	0.1325	1.5	0.36	0.0	0.350105
72632	15731	0	2	1	3	1	5	0.0	3	2014	11	14	5	12.0	67	1	1	2	518	0.226111111	0.0711111109999999	0.075555556	0.0	0.065555556	0.0	0	0.185	0.0	0.5	0.0	0.415916
72658	15734	3	2	4	3	1	5	0.0	3	2014	11	14	5	11.58333333	5	1	0	2	1119	0.305277778	0.1005555559999999	0.177777778	0.0	0.078333333	0.0	0	0.100277778	0.0	0.26	0.0	0.174515
72696	15743	1	1	4	2	1	3	0.0	3	2014	11	14	5	15.25	11	0	0	2	413	0.166388889	0.041111111	0.103333333	0.0	0.033888889	0.0	0	0.038333333	0.0	0.12	0.0	0.0144928
72725	15748	3	5	1	4	6	1	1.0	3	2014	11	15	6	11.83333333	22	1	0	0	1000	0.256388889	0.066666667	0.1888888889999999	0.0	0.0302777779999999	0.0	0	0.076111111	1.5	0.18	0.0	0.105839
72726	15748	3	6	1	4	6	1	1.0	3	2014	11	15	6	12.5	22	1	0	0	1000	0.275	0.079444444	0.068055556	0.0	0.066666667	0.0	0	0.072222222	1.5	0.18	0.0	0.0230769
72735	15752	0	2	3	3	6	1	1.0	3	2014	11	15	6	23.0	28	1	0	0	21111	4.689166667	1.746111111	0.018611111	0.533333333	0.178888889	0.2166666669999999	2	0.908611111	6.7	2.96	0.0	0.582696
72759	15756	1	2	4	3	1	1	1.0	3	2014	11	15	6	14.66666667	41	0	1	1	3081	0.722777778	0.203611111	0.123333333	0.0	0.255277778	0.0	0	0.1475	1.5	0.53	0.0	0.244821
72766	15759	0	0	4	3	1	1	1.0	3	2014	11	16	7	13.0	56	1	1	1	3295	0.8561111109999999	0.2691666669999999	0.241111111	0.1	0.0	0.0	0	0.215833333	1.5	0.67	0.0	0.126126
72781	15763	0	1	3	1	6	1	1.0	3	2014	11	16	7	17.5	34	0	0	0	3745	0.849722222	0.215277778	0.044166667	0.0	0.259722222	0.0	0	0.152222222	1.5	0.67	0.0	0.328467
72816	15773	1	0	4	3	1	1	1.0	3	2014	11	16	7	10.08333333	32	1	0	1	5313	1.241111111	0.391111111	0.141666667	0.0	0.368888889	0.0	0	0.267222222	1.5	1.24	0.0	0.290021
72820	15775	0	0	4	3	6	1	1.0	3	2014	11	16	7	10.25	39	1	1	0	817	0.215833333	0.079722222	0.026666667	0.0	0.1041666669999999	0.0	0	0.064444444	1.5	0.16	0.0	0.0905172
72831	15777	0	2	1	5	1	1	1.0	3	2014	11	17	1	15.33333333	39	1	1	1	879	0.2666666669999999	0.0891666669999999	0.059722222	0.0	0.110833333	0.0	0	0.069166667	1.5	0.2	0.0	0.200803
72841	15778	0	1	1	3	1	5	0.0	3	2014	11	17	1	10.0	67	0	1	2	1174	0.379722222	0.115833333	0.193055556	0.0	0.059444444	0.0	0	0.092777778	0.0	0.3	0.0	0.0778443
72844	15778	1	0	3	1	1	5	0.0	3	2014	11	17	1	6.75	60	1	1	2	11811	2.770833333	0.904166667	0.201111111	0.533333333	0.0	0.0	0	0.5397222220000001	0.0	1.92	10.5	0.412764
72849	15780	0	2	3	4	1	5	0.0	3	2014	11	17	1	16.5	62	1	1	1	1611	0.3888888889999999	0.134166667	0.140833333	0.0	0.15	0.0	0	0.134722222	0.0	0.36	0.0	0.127835
72856	15782	0	1	4	5	3	1	1.0	3	2014	11	17	1	16.0	47	1	1	1	3921	0.934444444	0.261666667	0.080555556	0.0	0.318055556	0.1	1	0.225	3.0	0.68	0.0	0.402469
72873	15786	0	3	4	3	2	1	0.0	3	2014	11	17	1	15.0	52	1	1	2	1878	0.5019444439999999	0.1722222219999999	0.137777778	0.0	0.186944444	0.0	0	0.1475	0.0	0.35	0.0	0.34275
72901	15791	0	6	4	3	6	5	0.0	3	2014	11	18	2	20.75	84	0	0	0	1204	0.300555556	0.125	0.168611111	0.0	0.045	0.0	0	0.0861111109999999	0.0	0.26	0.0	0.154839
72916	15793	2	1	3	2	2	3	0.0	3	2014	11	18	2	15.5	14	1	0	2	6013	1.586388889	0.588888889	0.149444444	0.0	0.675277778	0.072222222	1	0.403888889	0.0	0.99	0.0	0.3995869999999999
72976	15805	1	0	4	1	1	1	1.0	3	2014	11	18	2	8.0	42	1	0	1	4688	1.139166667	0.390555556	0.246111111	0.1	0.178055556	0.083333333	1	0.319166667	3.2	0.9	0.0	0.3698869999999999
72984	15806	1	2	4	5	1	5	0.0	3	2014	11	18	2	15.56666667	41	1	1	1	667	0.2044444439999999	0.078055556	0.116111111	0.0	0.038611111	0.0	0	0.0975	0.0	0.29	0.0	0.259259
72991	15806	2	3	4	3	1	5	0.0	3	2014	11	18	2	20.5	7	0	0	1	3130	0.805	0.294722222	0.148333333	0.0	0.252777778	0.0	0	0.206111111	0.0	0.62	0.0	0.278976
72993	15807	0	2	1	3	2	1	1.0	3	2014	11	18	2	18.0	38	0	1	2	691	0.158888889	0.048888889	0.136388889	0.0	0.025555556	0.0	0	0.048888889	1.5	0.11	0.0	0.125
73025	15814	3	1	3	2	1	3	0.0	3	2014	11	19	3	15.5	11	1	0	1	2963	0.786388889	0.195555556	0.208333333	0.0	0.281388889	0.0	0	0.1913888889999999	0.0	0.59	0.0	0.404935
73069	15825	1	0	3	1	6	1	1.0	3	2014	11	19	3	6.5	38	0	0	0	1868	0.539444444	0.194166667	0.085277778	0.1166666669999999	0.0	0.0	0	0.1325	1.7	0.41	0.0	0.163522
73070	15825	1	1	3	1	6	1	1.0	3	2014	11	19	3	17.0	38	0	0	0	1868	0.536666667	0.193611111	0.037777778	0.0	0.201111111	0.0	0	0.1988888889999999	1.5	0.55	0.0	0.384078
73112	15834	1	5	3	3	6	1	1.0	3	2014	11	20	4	14.08333333	50	0	0	0	1325	0.291111111	0.14	0.111944444	0.0	0.15	0.0	0	0.102777778	1.5	0.24	0.0	0.0675676
73137	15842	2	0	3	1	1	1	1.0	3	2014	11	20	4	9.0	22	0	0	1	9960	2.431388889	0.956666667	0.115833333	0.1	0.581388889	0.1	1	0.7638888890000001	3.9	2.07	0.0	0.682909
73166	15849	0	0	3	3	6	1	0.5	3	2014	11	21	5	11.0	59	1	0	0	1878	0.526111111	0.191944444	0.082777778	0.0	0.2213888889999999	0.0	0	0.1838888889999999	0.75	0.5	0.0	0.445619
73173	15850	0	0	3	1	1	1	1.0	3	2014	11	21	5	9.5	34	0	1	2	13715	3.176666667	0.982222222	0.366944444	0.55	0.0	0.0	0	0.8372222220000001	2.8	2.49	10.5	0.735236
73191	15855	1	2	3	3	6	3	0.0	3	2014	11	21	5	17.5	15	1	0	0	1435	0.373888889	0.135277778	0.102777778	0.0	0.173333333	0.0	0	0.163333333	0.0	0.34	0.0	0.44898
73196	15857	0	2	4	5	2	1	1.0	3	2014	11	21	5	9.25	36	0	1	2	17140	4.151944444	1.259444444	0.137222222	0.7	0.2166666669999999	0.333333333	3	0.8755555559999999	4.4	3.05	0.0	0.438135
73203	15857	1	2	4	5	2	1	1.0	3	2014	11	21	5	9.25	35	1	1	2	17140	4.151944444	1.259444444	0.137222222	0.7	0.2166666669999999	0.333333333	3	0.8755555559999999	4.4	3.05	0.0	0.438135
73217	15858	1	7	3	2	2	1	1.0	3	2014	11	21	5	15.0	44	1	1	1	12646	3.089444444	1.054444444	0.2641666669999999	0.7	0.0	0.0	0	0.933055556	2.6	2.04	10.5	0.6370939999999999
73270	15867	0	5	4	3	2	5	0.0	3	2014	11	22	6	10.83333333	67	0	1	1	2583	0.6525	0.256666667	0.0608333329999999	0.0	0.2094444439999999	0.0	0	0.199444444	0.0	0.51	0.0	0.167131
73280	15869	1	0	1	3	1	1	1.0	3	2014	11	22	6	14.0	30	1	1	1	2690	0.971666667	0.280277778	0.1166666669999999	0.1	0.210277778	0.083333333	1	0.277222222	3.4	0.75	0.0	0.4699399999999999
73305	15875	0	3	4	3	6	1	1.0	3	2014	11	22	6	21.5	44	0	0	0	3435	0.775	0.233055556	0.168888889	0.0	0.1472222219999999	0.0	0	0.200833333	1.5	0.76	0.0	0.192254
73306	15875	1	0	4	3	6	1	1.0	3	2014	11	22	6	18.75	48	1	1	0	3435	0.8080555559999999	0.274166667	0.156111111	0.0	0.213333333	0.0	0	0.2275	1.5	0.69	0.0	0.313797
73323	15876	2	1	4	5	1	5	0.0	3	2014	11	22	6	17.08333333	9	0	0	1	1569	0.396666667	0.133333333	0.213611111	0.0	0.066111111	0.0	0	0.109166667	0.0	0.34	0.0	0.0941476
73348	15880	1	4	3	3	1	3	0.0	3	2014	11	23	7	15.25	15	1	0	2	2113	0.48	0.145555556	0.199722222	0.0	0.0625	0.0	0	0.114166667	0.0	0.35	0.0	0.0486618
73353	15880	2	4	3	3	1	3	0.0	3	2014	11	23	7	15.25	13	0	0	2	2113	0.48	0.145555556	0.199722222	0.0	0.0625	0.0	0	0.114166667	0.0	0.35	0.0	0.0486618
73367	15883	0	3	4	3	2	1	1.0	3	2014	11	23	7	17.75	42	1	1	1	8108	1.819166667	0.622777778	0.081666667	0.0	0.566666667	0.066666667	1	0.381666667	3.0	1.09	0.0	0.3144099999999999
73393	15889	1	0	1	3	5	1	1.0	3	2014	11	23	7	10.75	39	0	1	2	434	0.137222222	0.0608333329999999	0.076388889	0.0	0.014722222	0.0	0	0.073333333	1.5	0.25	0.0	0.166667
73431	15899	2	0	1	3	2	1	1.0	3	2014	11	24	1	10.0	18	0	1	1	1071	0.305555556	0.105833333	0.128055556	0.0	0.083333333	0.0	0	0.084444444	1.5	0.18	0.0	0.273026
73449	15902	0	0	3	3	6	5	0.0	3	2014	11	24	1	9.0	77	1	0	0	5969	1.5052777780000002	0.420277778	0.076944444	0.0	0.3408333329999999	0.140555556	1	0.410555556	0.0	1.0	0.0	0.5236810000000001
73489	15915	1	0	4	3	6	5	0.0	3	2014	11	24	1	9.5	62	0	0	0	988	0.280555556	0.091388889	0.215277778	0.0	0.038055556	0.0	0	0.143055556	0.0	0.36	0.0	0.324272
73516	15924	0	3	3	5	6	1	0.0	3	2014	11	24	1	17.76666667	35	1	1	0	17879	4.3155555560000005	1.496666667	0.049166667	0.366666667	0.476666667	0.2166666669999999	2	1.088333333	3.3	3.93	10.5	0.576825
73531	15926	2	1	4	1	1	1	1.0	3	2014	11	25	2	18.0	28	1	1	2	5781	1.288611111	0.378333333	0.159722222	0.0	0.248611111	0.133333333	1	0.247222222	3.0	0.85	0.0	0.170787
73534	15927	0	3	4	4	1	1	1.0	3	2014	11	25	2	13.5	54	1	1	1	3083	0.795	0.242777778	0.253888889	0.0	0.1744444439999999	0.0	0	0.166111111	1.5	0.52	0.0	0.182274
73536	15927	1	1	4	1	1	1	1.0	3	2014	11	25	2	17.5	53	0	1	1	12449	2.875555556	0.977222222	0.0886111109999999	0.0	1.078333333	0.2166666669999999	2	0.588611111	4.5	1.9	0.0	0.539877
73564	15933	1	1	3	1	6	1	1.0	3	2014	11	25	2	18.08333333	56	0	0	0	5812	1.476388889	0.449444444	0.214722222	0.0	0.461944444	0.0	0	0.416111111	1.5	1.06	0.0	0.4712949999999999
73567	15934	2	2	4	1	1	1	1.0	3	2014	11	25	2	15.58333333	28	1	1	1	1693	0.600833333	0.162222222	0.191944444	0.0	0.088333333	0.0	0	0.1186111109999999	1.5	0.39	0.0	0.1428569999999999
73568	15934	3	2	4	1	1	1	1.0	3	2014	11	25	2	9.266666667	32	0	1	1	1693	0.600833333	0.162222222	0.107777778	0.0	0.18	0.0	0	0.113055556	1.5	0.38	0.0	0.120393
73575	15936	0	0	3	1	6	1	1.0	3	2014	11	25	2	6.0	50	0	0	0	1788	0.406111111	0.119444444	0.109722222	0.0	0.142777778	0.0	0	0.109166667	1.5	0.28	0.0	0.0178117
73594	15941	0	1	1	5	6	1	1.0	3	2014	11	25	2	14.66666667	24	1	1	0	1386	0.3458333329999999	0.179166667	0.211111111	0.0	0.142777778	0.0	0	0.169722222	1.5	0.35	10.5	0.4909979999999999
73603	15942	2	1	3	2	1	5	0.0	3	2014	11	25	2	15.35	8	0	0	1	1460	0.3625	0.0991666669999999	0.067777778	0.0	0.138888889	0.0	0	0.1036111109999999	0.0	0.27	0.0	0.337802
73605	15942	3	1	3	2	1	5	0.0	3	2014	11	25	2	15.35	5	1	0	1	1460	0.3625	0.0991666669999999	0.067777778	0.0	0.138888889	0.0	0	0.1036111109999999	0.0	0.27	0.0	0.337802
73614	15944	2	0	3	2	1	5	0.0	3	2014	11	25	2	8.166666667000001	5	1	0	1	1983	0.494166667	0.197222222	0.176666667	0.0	0.127222222	0.0	0	0.151111111	0.0	0.41	0.0	0.751838
